113  0.001 10000.0
  0.978587  0.947631  0.919799  0.894816  0.872650  0.853078  0.837900  0.823827
  0.812578  0.805289  0.799915  0.797540  0.798316  0.801663  0.805899  0.811717
  0.818312  0.829153  0.837867  0.845615  0.856298  0.865762  0.877149  0.886552
  0.895279  0.904253  0.912255  0.919826  0.926335  0.932059  0.937163  0.941650
  0.945705  0.948746  0.951735  0.954545  0.956490  0.958424  0.959490  0.960984
  0.962361  0.963261  0.964297  0.965199  0.965919  0.966525  0.967304  0.968157
  0.969184  0.969509  0.970440  0.971670  0.972217  0.973021  0.973061  0.973613
  0.974145  0.974270  0.974541  0.974724  0.974889  0.975036  0.975281  0.975544
  0.975855  0.975852  0.976091  0.976455  0.976587  0.976823  0.976868  0.977068
  0.977276  0.977384  0.977523  0.977620  0.977717  0.977805  0.977910  0.978026
  0.978157

  4.991845  4.791579  4.597520  4.405940  4.204737  4.009441  3.808476  3.619326
  3.435430  3.253287  3.079728  2.912188  2.751276  2.597450  2.452361  2.315556
  2.187355  2.063519  1.950057  1.845808  1.748811  1.659491  1.574758  1.497646
  1.426275  1.359346  1.298220  1.242120  1.190293  1.142517  1.098877  1.058960
  1.022543  0.988961  0.958698  0.931431  0.907035  0.885380  0.868347  0.852487
  0.839581  0.830811  0.824045  0.820409  0.819787  0.822017  0.825385  0.830265
  0.835865  0.845942  0.853891  0.860875  0.870779  0.879456  0.889968  0.898531
  0.906498  0.914824  0.922226  0.929252  0.935345  0.940736  0.945560  0.949810
  0.953665  0.956511  0.959330  0.961984  0.963754  0.965525  0.966396  0.967715
  0.968910  0.969598  0.970411  0.971058  0.971597  0.972030  0.972634  0.973313
  0.974166  0.974357  0.975157  0.976263  0.976700  0.977396  0.977335  0.977783
  0.978218  0.978260  0.978450  0.978556  0.978620  0.978678  0.978847  0.979030
  0.979259  0.979188  0.979355  0.979646  0.979720  0.979897  0.979886  0.980028
  0.980181  0.980242  0.980340  0.980411  0.980458  0.980506  0.980583  0.980671
  0.980775

  4.962606  4.784836  4.610320  4.435989  4.251095  4.069771  3.880671  3.701577
  3.525677  3.349442  3.180209  3.015306  2.855394  2.701107  2.554660  2.415424
  2.284185  2.155803  2.038155  1.929625  1.826845  1.732400  1.643587  1.562777
  1.487885  1.417484  1.352660  1.292264  1.237106  1.186438  1.140175  1.097803
  1.059088  1.023318  0.991031  0.961870  0.935646  0.912276  0.893670  0.876295
  0.861989  0.851970  0.844039  0.839364  0.837941  0.839257  0.841571  0.845511
  0.850265  0.859471  0.866557  0.872750  0.882145  0.890328  0.900375  0.908492
  0.916030  0.923944  0.930911  0.937449  0.943249  0.948437  0.953105  0.957113
  0.960666  0.963168  0.965673  0.968029  0.969473  0.970935  0.971480  0.972496
  0.973395  0.973783  0.974311  0.974683  0.974974  0.975187  0.975590  0.976094
  0.976793  0.976867  0.977551  0.978547  0.978898  0.979509  0.979370  0.979737
  0.980092  0.980059  0.980170  0.980194  0.980194  0.980189  0.980291  0.980412
  0.980582  0.980469  0.980590  0.980831  0.980850  0.980973  0.980928  0.981030
  0.981144  0.981170  0.981236  0.981283  0.981306  0.981336  0.981399  0.981469
  0.981549

  4.890192  4.732412  4.575450  4.417126  4.248874  4.082264  3.906949  3.739753
  3.574018  3.406385  3.244109  3.084498  2.928382  2.776474  2.631486  2.492343
  2.360349  2.230511  2.111472  2.000977  1.893603  1.794999  1.702511  1.618370
  1.540241  1.466543  1.398646  1.335324  1.277466  1.224306  1.175750  1.131284
  1.090655  1.052995  1.018963  0.988169  0.960364  0.935510  0.915542  0.896858
  0.881293  0.870063  0.860965  0.855180  0.852590  0.852992  0.854609  0.857891
  0.862020  0.870732  0.877325  0.883030  0.891955  0.899669  0.909215  0.916852
  0.924033  0.931780  0.938391  0.944254  0.949469  0.954053  0.958103  0.961601
  0.964732  0.966824  0.968950  0.970952  0.972062  0.973215  0.973477  0.974229
  0.974884  0.975052  0.975385  0.975597  0.975678  0.975693  0.975915  0.976234
  0.976745  0.976628  0.977124  0.977933  0.978104  0.978544  0.978278  0.978513
  0.978750  0.978621  0.978629  0.978546  0.978452  0.978353  0.978357  0.978389
  0.978476  0.978284  0.978321  0.978479  0.978437  0.978502  0.978424  0.978490
  0.978566  0.978553  0.978581  0.978595  0.978586  0.978585  0.978617  0.978652
  0.978695

  4.789725  4.649784  4.508637  4.365001  4.212628  4.060359  3.899290  3.744520
  3.589805  3.432081  3.278392  3.126220  2.975972  2.828468  2.686870  2.549862
  2.419100  2.288774  2.169226  2.057932  1.948574  1.847964  1.752821  1.666276
  1.585710  1.509364  1.438968  1.373207  1.313085  1.257812  1.207302  1.161068
  1.118834  1.079462  1.043849  1.011576  0.982349  0.956157  0.934940  0.915054
  0.898362  0.886100  0.876019  0.869315  0.865880  0.865513  0.866407  0.869028
  0.872548  0.880841  0.887015  0.892274  0.900631  0.907818  0.916967  0.924223
  0.930928  0.938033  0.944272  0.950184  0.955096  0.959286  0.962942  0.966031
  0.968751  0.970357  0.972029  0.973592  0.974226  0.974926  0.974745  0.975077
  0.975343  0.975155  0.975163  0.975086  0.974909  0.974692  0.974704  0.974832
  0.975168  0.974905  0.975253  0.975918  0.975962  0.976272  0.975871  0.975969
  0.976068  0.975804  0.975693  0.975519  0.975311  0.975114  0.975036  0.974998
  0.975023  0.974782  0.974765  0.974869  0.974782  0.974796  0.974651  0.974648
  0.974672  0.974637  0.974638  0.974616  0.974578  0.974554  0.974565  0.974588
  0.974627

  4.673374  4.548992  4.421756  4.291250  4.153539  4.014743  3.867676  3.725205
  3.581761  3.434694  3.290394  3.146545  3.003389  2.861688  2.724899  2.591520
  2.463428  2.334093  2.215374  2.104690  1.995462  1.894424  1.796606  1.707640
  1.624958  1.546833  1.474601  1.406788  1.344703  1.287563  1.235306  1.187440
  1.143685  1.102899  1.065987  1.032509  1.002136  0.974861  0.952584  0.931680
  0.913984  0.900708  0.889614  0.881887  0.877609  0.876400  0.876420  0.878388
  0.881433  0.889294  0.895039  0.899836  0.907568  0.914154  0.922739  0.929458
  0.935491  0.941687  0.946948  0.951736  0.955940  0.959582  0.962756  0.965444
  0.967827  0.969238  0.970730  0.972145  0.972714  0.973361  0.973149  0.973456
  0.973696  0.973477  0.973428  0.973246  0.972971  0.972630  0.972496  0.972467
  0.972634  0.972181  0.972340  0.972819  0.972695  0.972843  0.972316  0.972284
  0.972268  0.971921  0.971720  0.971446  0.971158  0.970886  0.970731  0.970617
  0.970566  0.970275  0.970205  0.970254  0.970120  0.970086  0.969905  0.969863
  0.969850  0.969784  0.969755  0.969707  0.969648  0.969603  0.969594  0.969598
  0.969618

  4.549543  4.439089  4.324390  4.205804  4.081498  3.955130  3.821196  3.690321
  3.557704  3.421145  3.286280  3.151045  3.015508  2.880338  2.749168  2.620400
  2.496010  2.368838  2.252009  2.142545  2.032515  1.930800  1.832620  1.743343
  1.659879  1.580195  1.506427  1.437003  1.373345  1.314678  1.260976  1.211729
  1.166657  1.124535  1.086393  1.051755  1.020202  0.991818  0.968508  0.946612
  0.928006  0.913930  0.902107  0.893754  0.888907  0.887109  0.886516  0.887800
  0.890108  0.897283  0.902352  0.906532  0.913863  0.920110  0.928592  0.935210
  0.941204  0.947459  0.952752  0.957527  0.961647  0.965135  0.968119  0.970561
  0.972662  0.973651  0.974749  0.975775  0.975887  0.976100  0.975464  0.975367
  0.975248  0.974731  0.974417  0.974019  0.973569  0.973115  0.972909  0.972843
  0.973002  0.972602  0.972810  0.973341  0.973286  0.973503  0.973057  0.973102
  0.973159  0.972881  0.972740  0.972516  0.972301  0.972099  0.972006  0.971953
  0.971960  0.971715  0.971688  0.971780  0.971693  0.971707  0.971580  0.971589
  0.971622  0.971592  0.971598  0.971584  0.971552  0.971531  0.971543  0.971563
  0.971592

  4.424179  4.325437  4.221367  4.113116  4.001068  3.886208  3.764815  3.645059
  3.523008  3.396956  3.271588  3.145103  3.017410  2.888979  2.763604  2.639737
  2.519386  2.394860  2.280361  2.172758  2.063524  1.962232  1.863213  1.773185
  1.689143  1.609101  1.534989  1.465206  1.399663  1.339320  1.284411  1.233992
  1.187796  1.144578  1.105436  1.069858  1.037337  1.008026  0.983752  0.960930
  0.941402  0.926381  0.913625  0.904346  0.898627  0.896096  0.894872  0.895685
  0.897649  0.904553  0.909349  0.913224  0.920110  0.925867  0.933624  0.939551
  0.944838  0.950341  0.954911  0.958986  0.962461  0.965377  0.967851  0.969879
  0.971641  0.972515  0.973510  0.974479  0.974704  0.975054  0.974654  0.974788
  0.974916  0.974676  0.974629  0.974483  0.974256  0.973978  0.973913  0.973937
  0.974145  0.973713  0.973889  0.974387  0.974303  0.974504  0.974108  0.974200
  0.974319  0.974129  0.974087  0.973982  0.973863  0.973736  0.973705  0.973698
  0.973742  0.973537  0.973549  0.973674  0.973614  0.973649  0.973533  0.973553
  0.973601  0.973597  0.973629  0.973642  0.973632  0.973629  0.973657  0.973680
  0.973705

  4.301636  4.213628  4.119333  4.020539  3.919419  3.814852  3.704700  3.594941
  3.482451  3.365977  3.249389  3.131166  3.011049  2.889390  2.770026  2.651362
  2.535434  2.414113  2.302452  2.197184  2.089230  1.989031  1.890758  1.801426
  1.717206  1.635633  1.560286  1.489637  1.423109  1.361747  1.305853  1.254463
  1.207319  1.163118  1.123081  1.086662  1.053269  1.023129  0.998020  0.974397
  0.954078  0.938257  0.924686  0.914555  0.907889  0.904545  0.902635  0.902888
  0.904395  0.911033  0.915564  0.919171  0.925765  0.931231  0.938680  0.944311
  0.949296  0.954478  0.958741  0.962522  0.965721  0.968375  0.970600  0.972386
  0.973914  0.974542  0.975308  0.976062  0.976083  0.976249  0.975715  0.975723
  0.975765  0.975497  0.975442  0.975318  0.975137  0.974923  0.974934  0.975028
  0.975299  0.974936  0.975179  0.975742  0.975715  0.975970  0.975621  0.975757
  0.975917  0.975765  0.975765  0.975709  0.975617  0.975523  0.975532  0.975568
  0.975655  0.975488  0.975536  0.975695  0.975664  0.975729  0.975649  0.975702
  0.975771  0.975771  0.975810  0.975836  0.975854  0.975864  0.975887  0.975908
  0.975932

  4.184117  4.105974  4.020684  3.930556  3.839212  3.743868  3.643747  3.542936
  3.439058  3.331279  3.222720  3.112133  2.999134  2.883975  2.770470  2.656987
  2.545586  2.427768  2.319218  2.216566  2.110299  2.011310  1.912816  1.823294
  1.739219  1.658310  1.583139  1.511907  1.444660  1.382496  1.325797  1.273581
  1.225611  1.180621  1.139875  1.102731  1.068290  1.037186  1.011272  0.986879
  0.965828  0.949314  0.935074  0.924302  0.917033  0.913128  0.910684  0.910437
  0.911471  0.917699  0.921824  0.925037  0.931270  0.936346  0.943238  0.948336
  0.953004  0.958208  0.962374  0.965859  0.968767  0.971140  0.973100  0.974638
  0.975938  0.976370  0.976954  0.977546  0.977438  0.977490  0.976873  0.976806
  0.976786  0.976473  0.976387  0.976254  0.976075  0.975868  0.975886  0.975994
  0.976285  0.975952  0.976223  0.976814  0.976828  0.977125  0.976829  0.977015
  0.977226  0.977128  0.977172  0.977148  0.977108  0.977052  0.977085  0.977139
  0.977237  0.977084  0.977141  0.977308  0.977280  0.977352  0.977304  0.977387
  0.977480  0.977493  0.977541  0.977573  0.977595  0.977608  0.977636  0.977665
  0.977698

  4.071983  4.002652  3.925435  3.843126  3.760699  3.673801  3.582940  3.490404
  3.394517  3.294831  3.193776  3.090360  2.984075  2.875070  2.767124  2.658579
  2.551532  2.437173  2.331697  2.231904  2.128702  2.032106  1.934184  1.845195
  1.761075  1.679230  1.603403  1.531893  1.464213  1.401530  1.344300  1.291516
  1.242964  1.197141  1.155639  1.117832  1.082893  1.051269  1.024566  0.999417
  0.977577  0.960193  0.945090  0.933455  0.925370  0.920787  0.917771  0.917063
  0.917726  0.923696  0.927564  0.930540  0.936623  0.941531  0.948181  0.953047
  0.957423  0.962232  0.966004  0.969086  0.971574  0.973528  0.975080  0.976236
  0.977176  0.977326  0.977646  0.978005  0.977750  0.977684  0.977035  0.976941
  0.976916  0.976636  0.976626  0.976639  0.976580  0.976477  0.976590  0.976770
  0.977113  0.976793  0.977076  0.977675  0.977686  0.977982  0.977701  0.977900
  0.978124  0.978043  0.978104  0.978098  0.978071  0.978031  0.978081  0.978152
  0.978267  0.978127  0.978197  0.978378  0.978373  0.978462  0.978407  0.978483
  0.978572  0.978587  0.978639  0.978675  0.978698  0.978711  0.978739  0.978770
  0.978808

  3.964325  3.904117  3.835225  3.760798  3.686748  3.607630  3.524679  3.439233
  3.350199  3.257455  3.162877  3.065704  2.965396  2.862002  2.759208  2.655534
  2.553031  2.442440  2.340319  2.243427  2.142422  2.047524  1.949943  1.861273
  1.777722  1.696864  1.621586  1.549966  1.482359  1.419428  1.361697  1.308322
  1.259125  1.212457  1.170186  1.131638  1.095862  1.063478  1.036183  1.010472
  0.988144  0.970376  0.954868  0.942781  0.934186  0.929020  0.925372  0.924050
  0.924119  0.929619  0.933022  0.935579  0.941422  0.946101  0.952550  0.957224
  0.961339  0.965770  0.969266  0.972224  0.974966  0.976960  0.978327  0.979289
  0.980031  0.979944  0.980043  0.980189  0.979702  0.979417  0.978560  0.978268
  0.978063  0.977623  0.977447  0.977277  0.977166  0.977025  0.977088  0.977242
  0.977580  0.977291  0.977604  0.978234  0.978286  0.978619  0.978362  0.978583
  0.978823  0.978748  0.978823  0.978842  0.978810  0.978769  0.978828  0.978907
  0.979032  0.978903  0.978981  0.979168  0.979169  0.979261  0.979207  0.979282
  0.979370  0.979385  0.979435  0.979468  0.979490  0.979503  0.979531  0.979563
  0.979604

  3.862610  3.810089  3.748259  3.680543  3.613596  3.541305  3.466090  3.387584
  3.305225  3.219182  3.130843  3.039660  2.945100  2.847172  2.749444  2.650267
  2.551760  2.444828  2.345967  2.251906  2.153098  2.060194  1.964476  1.877515
  1.794873  1.713752  1.638354  1.566816  1.499501  1.436306  1.377877  1.323922
  1.274245  1.227009  1.184234  1.145194  1.108773  1.075780  1.047872  1.021576
  0.998658  0.980269  0.964129  0.951382  0.942134  0.936367  0.932161  0.930361
  0.930016  0.935181  0.938253  0.940479  0.945977  0.950289  0.956241  0.960440
  0.964253  0.968655  0.971964  0.974477  0.976430  0.977887  0.978981  0.979719
  0.980279  0.980105  0.980125  0.980213  0.979734  0.979464  0.978649  0.978400
  0.978237  0.977835  0.977709  0.977608  0.977483  0.977336  0.977417  0.977581
  0.977921  0.977626  0.977931  0.978552  0.978599  0.978928  0.978680  0.978907
  0.979156  0.979097  0.979179  0.979196  0.979186  0.979159  0.979219  0.979298
  0.979419  0.979286  0.979359  0.979537  0.979515  0.979588  0.979530  0.979600
  0.979693  0.979730  0.979794  0.979829  0.979853  0.979868  0.979897  0.979928
  0.979966

  3.765821  3.720254  3.664833  3.603285  3.543116  3.477259  3.409017  3.336782
  3.260543  3.180770  3.098348  3.012961  2.923710  2.830828  2.737817  2.642963
  2.548419  2.444929  2.349136  2.257769  2.161180  2.070204  1.975924  1.890283
  1.808678  1.728228  1.653348  1.582108  1.514897  1.451636  1.393061  1.338863
  1.288882  1.241125  1.197890  1.158409  1.121431  1.087893  1.059333  1.032414
  1.008859  0.989789  0.972962  0.959507  0.949578  0.943222  0.938495  0.936291
  0.935636  0.940584  0.943438  0.945439  0.950677  0.954719  0.960336  0.964213
  0.967712  0.971804  0.974795  0.976963  0.978575  0.979706  0.980489  0.980939
  0.981232  0.980843  0.980662  0.980569  0.979959  0.979577  0.978696  0.978386
  0.978183  0.977771  0.977641  0.977544  0.977442  0.977325  0.977436  0.977621
  0.977975  0.977680  0.977983  0.978601  0.978636  0.978952  0.978693  0.978907
  0.979143  0.979072  0.979150  0.979174  0.979143  0.979103  0.979160  0.979238
  0.979358  0.979227  0.979300  0.979476  0.979453  0.979523  0.979462  0.979527
  0.979616  0.979651  0.979714  0.979746  0.979768  0.979778  0.979801  0.979825
  0.979854

  3.673661  3.634790  3.585535  3.529857  3.475890  3.415902  3.353913  3.287315
  3.216575  3.142422  3.065300  2.985089  2.900856  2.812785  2.724259  2.633591
  2.542941  2.442963  2.350295  2.261687  2.167428  2.078477  1.985712  1.901458
  1.820965  1.741272  1.666995  1.596142  1.529128  1.465893  1.407260  1.352897
  1.302682  1.254441  1.210781  1.170883  1.133345  1.099266  1.070097  1.042596
  1.018477  0.998852  0.981493  0.967534  0.957130  0.950318  0.945144  0.942494
  0.941396  0.945906  0.948329  0.949909  0.954748  0.958411  0.963706  0.967274
  0.970457  0.974213  0.976911  0.978844  0.980243  0.981181  0.981791  0.982090
  0.982250  0.981758  0.981481  0.981307  0.980645  0.980220  0.979321  0.978995
  0.978787  0.978387  0.978274  0.978206  0.978143  0.978065  0.978211  0.978439
  0.978841  0.978612  0.978979  0.979659  0.979753  0.980126  0.979927  0.980197
  0.980490  0.980475  0.980607  0.980685  0.980705  0.980714  0.980819  0.980941
  0.981105  0.981013  0.981124  0.981337  0.981345  0.981445  0.981411  0.981503
  0.981616  0.981673  0.981756  0.981807  0.981846  0.981873  0.981912  0.981949
  0.981989

  3.585562  3.552886  3.509349  3.459128  3.410947  3.356441  3.300294  3.238969
  3.173373  3.104473  3.032258  2.956765  2.877359  2.793885  2.709581  2.622868
  2.535905  2.439329  2.349680  2.263757  2.171837  2.084936  1.993784  1.911003
  1.831721  1.752910  1.679351  1.608997  1.542285  1.479166  1.420557  1.366114
  1.315750  1.267127  1.223138  1.182918  1.144920  1.110395  1.080696  1.052692
  1.028069  1.007915  0.990031  0.975541  0.964615  0.957296  0.951627  0.948506
  0.946957  0.951086  0.953131  0.954354  0.958909  0.962308  0.967401  0.970774
  0.973571  0.976618  0.978843  0.980665  0.982433  0.983457  0.983854  0.983948
  0.983912  0.983253  0.982820  0.982504  0.981731  0.981209  0.980249  0.979866
  0.979619  0.979208  0.979094  0.979040  0.979005  0.978965  0.979156  0.979433
  0.979886  0.979714  0.980136  0.980869  0.981021  0.981451  0.981311  0.981639
  0.981988  0.982029  0.982215  0.982345  0.982410  0.982461  0.982606  0.982765
  0.982962  0.982901  0.983042  0.983287  0.983340  0.983482  0.983474  0.983591
  0.983719  0.983771  0.983857  0.983925  0.983979  0.984018  0.984066  0.984110
  0.984153

  3.500603  3.475172  3.438251  3.394094  3.351561  3.302195  3.250732  3.193658
  3.132173  3.067405  2.999186  2.927729  2.852327  2.772899  2.692505  2.609650
  2.526427  2.433493  2.347076  2.264042  2.174700  2.089998  2.000293  1.918836
  1.841018  1.763977  1.691623  1.621662  1.555012  1.492009  1.433624  1.378650
  1.327185  1.278327  1.234147  1.193696  1.155144  1.120156  1.090268  1.062096
  1.037293  1.016923  0.998790  0.983987  0.972667  0.964868  0.958660  0.954932
  0.952724  0.956184  0.957572  0.958179  0.962247  0.965227  0.970139  0.973340
  0.975999  0.978961  0.981389  0.983884  0.985254  0.986018  0.986448  0.986546
  0.986494  0.985714  0.985169  0.984731  0.983758  0.983036  0.981834  0.981221
  0.980746  0.980100  0.979767  0.979513  0.979295  0.979109  0.979179  0.979375
  0.979779  0.979616  0.980046  0.980792  0.980980  0.981442  0.981322  0.981669
  0.982029  0.982071  0.982257  0.982386  0.982443  0.982490  0.982634  0.982793
  0.982992  0.982932  0.983072  0.983313  0.983363  0.983495  0.983462  0.983553
  0.983671  0.983741  0.983835  0.983898  0.983947  0.983986  0.984036  0.984088
  0.984143

  3.419918  3.399909  3.368007  3.328641  3.291140  3.246552  3.200166  3.147690
  3.090688  3.030486  2.966587  2.899361  2.828089  2.752659  2.676017  2.596711
  2.516822  2.427089  2.343505  2.263012  2.175985  2.093336  2.005353  1.925467
  1.848991  1.773026  1.701582  1.632318  1.566160  1.503465  1.445289  1.390398
  1.338929  1.289827  1.245449  1.204794  1.165862  1.130503  1.100152  1.071542
  1.046290  1.025433  1.006811  0.991504  0.979688  0.971416  0.964757  0.960605
  0.957997  0.961072  0.962078  0.962303  0.965971  0.968538  0.972942  0.975657
  0.977900  0.980548  0.982721  0.985044  0.986190  0.986752  0.987009  0.986963
  0.986790  0.985923  0.985299  0.984790  0.983767  0.983000  0.981766  0.981124
  0.980622  0.979952  0.979596  0.979317  0.979081  0.978878  0.978932  0.979112
  0.979501  0.979324  0.979738  0.980468  0.980643  0.981092  0.980965  0.981302
  0.981652  0.981686  0.981863  0.981985  0.982033  0.982071  0.982205  0.982354
  0.982542  0.982475  0.982606  0.982839  0.982882  0.983007  0.982968  0.983052
  0.983163  0.983228  0.983317  0.983374  0.983418  0.983452  0.983498  0.983546
  0.983600

  3.342879  3.327803  3.300483  3.265487  3.232518  3.192312  3.150845  3.102826
  3.050135  2.994272  2.934487  2.871296  2.803958  2.732338  2.659273  2.583351
  2.506643  2.419982  2.339113  2.261096  2.176492  2.095955  2.009575  1.931151
  1.855962  1.781096  1.710599  1.642095  1.576513  1.514213  1.456330  1.401611
  1.350228  1.300941  1.256419  1.215608  1.176328  1.140625  1.109821  1.080782
  1.055087  1.033742  1.014629  0.998816  0.986497  0.977741  0.970610  0.966017
  0.962990  0.965715  0.966375  0.966271  0.969670  0.971982  0.976171  0.978680
  0.980726  0.983185  0.984839  0.986100  0.986892  0.987681  0.988491  0.988589
  0.988250  0.987176  0.986357  0.985666  0.984474  0.983547  0.982155  0.981363
  0.980714  0.979900  0.979407  0.979001  0.978665  0.978384  0.978373  0.978511
  0.978873  0.978700  0.979116  0.979848  0.980030  0.980482  0.980346  0.980673
  0.981007  0.981017  0.981160  0.981230  0.981271  0.981297  0.981407  0.981536
  0.981708  0.981627  0.981745  0.981965  0.982005  0.982127  0.982088  0.982172
  0.982281  0.982343  0.982426  0.982473  0.982507  0.982532  0.982570  0.982615
  0.982670

  3.268713  3.257836  3.234452  3.203375  3.175028  3.139217  3.102420  3.058638
  3.010152  2.958672  2.903041  2.843926  2.780236  2.712147  2.642444  2.569651
  2.495842  2.412089  2.333784  2.258051  2.175450  2.096841  2.012722  1.936362
  1.862531  1.788033  1.718108  1.650519  1.585718  1.523847  1.466152  1.411931
  1.361293  1.311994  1.267499  1.226652  1.186948  1.150825  1.119490  1.089945
  1.063730  1.041824  1.022161  1.005813  0.992998  0.983799  0.976264  0.971315
  0.967974  0.970416  0.970795  0.970406  0.973494  0.975490  0.979317  0.981478
  0.983143  0.985159  0.986701  0.988376  0.988933  0.988942  0.988675  0.988146
  0.987526  0.986261  0.985262  0.984419  0.983160  0.982189  0.980841  0.980093
  0.979466  0.978639  0.978158  0.977802  0.977489  0.977227  0.977235  0.977362
  0.977691  0.977452  0.977801  0.978464  0.978567  0.978943  0.978742  0.979002
  0.979275  0.979235  0.979338  0.979390  0.979374  0.979351  0.979426  0.979519
  0.979654  0.979546  0.979635  0.979822  0.979814  0.979895  0.979849  0.979923
  0.980019  0.980060  0.980124  0.980154  0.980173  0.980187  0.980216  0.980256
  0.980309

