   100
       5       6    1527    3.55E-02
       6       2     487    1.83E-01
       6       2     399    1.16E-01
       6       4     346    1.23E-01
       6       4     189    9.54E-02
       6       6     185    9.74E-02
       7       2      53    5.01E-01
       7       2      23    3.42E-01
       7       4      23    3.73E-01
       6       6       6    1.02E-01
       6       8       6    1.05E-01
       7      -2       6    1.94E+00
  71     LUTETIUM        Lu  174.9670    694.0  9.8400E+00  20
       1       2   63314    1.07E-02
       2       2   10870    3.81E-02
       3       2   10349    1.87E-02
       4       4    9244    2.05E-02
       5       2    2491    8.42E-02
       5       2    2264    4.95E-02
       5       4    2024    5.26E-02
       5       4    1640    3.42E-02
       5       6    1589    3.49E-02
       6       2     507    1.79E-01
       6       2     412    1.13E-01
       6       4     359    1.20E-01
       6       4     206    9.31E-02
       6       6     196    9.51E-02
       7       2      57    4.80E-01
       7       2      28    3.27E-01
       7       4      28    3.54E-01
       6       6       5    9.53E-02
       6       8       5    9.67E-02
       7      -3       5    1.34E+00
  72     HAFNIUM         Hf  178.4900    705.0  1.3310E+01  20
       1       2   65351    1.05E-02
       2       2   11272    3.74E-02
       3       2   10739    1.83E-02
       4       4    9561    2.01E-02
       5       2    2601    8.26E-02
       5       2    2365    4.86E-02
       5       4    2108    5.17E-02
       5       4    1716    3.36E-02
       5       6    1662    3.43E-02
       6       2     538    1.75E-01
       6       2     437    1.10E-01
       6       4     380    1.18E-01
       6       4     224    9.08E-02
       6       6     214    9.27E-02
       7       2      65    4.61E-01
       7       2      38    3.14E-01
       7       4      31    3.38E-01
       6       6      19    8.98E-02
       6       8      17    9.07E-02
       7      -4       7    1.05E+00
  73     TANTALUM        Ta  180.9479    718.0  1.6654E+01  21
       1       2   67413    1.03E-02
       2       2   11680    3.67E-02
       3       2   11136    1.80E-02
       4       4    9881    1.98E-02
       5       2    2705    8.11E-02
       5       2    2466    4.76E-02
       5       4    2191    5.08E-02
       5       4    1790    3.30E-02
       5       6    1732    3.37E-02
       6       2     563    1.71E-01
       6       2     462    1.08E-01
       6       4     402    1.15E-01
       6       4     239    8.85E-02
       6       6     227    9.05E-02
       7       2      68    4.43E-01
       7       2      42    3.02E-01
       7       4      34    3.24E-01
       6       6      25    8.53E-02
       6       8      23    8.58E-02
       7      -4       8    6.89E-01
       7      -1       8    1.61E+00
  74     TUNGSTEN        W   183.8500    727.0  1.9300E+01  21
       1       2   69523    1.01E-02
       2       2   12099    3.61E-02
       3       2   11542    1.77E-02
       4       4   10205    1.95E-02
       5       2    2817    7.96E-02
       5       2    2572    4.67E-02
       5       4    2278    4.99E-02
       5       4    1869    3.24E-02
       5       6    1807    3.31E-02
       6       2     592    1.67E-01
       6       2     489    1.05E-01
       6       4     423    1.13E-01
       6       4     255    8.63E-02
       6       6     243    8.83E-02
       7       2      74    4.27E-01
       7       2      44    2.91E-01
       7       4      34    3.11E-01
       6       6      34    8.13E-02
       6       8      32    8.17E-02
       7      -4       8    3.52E-01
       7      -2       8    1.55E+00
  75     RHENIUM         Re  186.2070    736.0  2.1020E+01  21
       1       2   71675    9.97E-03
       2       2   12527    3.54E-02
       3       2   11957    1.73E-02
       4       4   10535    1.92E-02
       5       2    2932    7.81E-02
       5       2    2682    4.58E-02
       5       4    2367    4.91E-02
       5       4    1949    3.18E-02
       5       6    1883    3.25E-02
       6       2     625    1.63E-01
       6       2     518    1.03E-01
       6       4     445    1.10E-01
       6       4     274    8.42E-02
       6       6     260    8.62E-02
       7       2      83    4.12E-01
       7       2      46    2.79E-01
       7       4      35    3.00E-01
       6       6      43    7.77E-02
       6       8      40    7.82E-02
       7      -4       8    3.27E-01
       7       3       8    1.11E+00
  76     OSMIUM          Os  190.2000    746.0  2.2570E+01  21
       1       2   73871    9.80E-03
       2       2   12968    3.48E-02
       3       2   12385    1.70E-02
       4       4   10871    1.89E-02
       5       2    3049    7.67E-02
       5       2    2792    4.50E-02
       5       4    2458    4.82E-02
       5       4    2031    3.12E-02
       5       6    1960    3.20E-02
       6       2     655    1.60E-01
       6       2     547    1.01E-01
       6       4     469    1.08E-01
       6       4     290    8.22E-02
       6       6     273    8.42E-02
       7       2      84    3.97E-01
       7       2      58    2.68E-01
       7       4      46    2.90E-01
       6       6      54    7.44E-02
       6       8      51    7.51E-02
       7       4       9    3.07E-01
       7      -4       9    8.82E-01
  77     IRIDIUM         Ir  192.2200    757.0  2.2420E+01  21
       1       2   76111    9.62E-03
       2       2   13419    3.42E-02
       3       2   12824    1.67E-02
       4       4   11215    1.87E-02
       5       2    3174    7.53E-02
       5       2    2909    4.42E-02
       5       4    2551    4.75E-02
       5       4    2116    3.07E-02
       5       6    2041    3.14E-02
       6       2     690    1.56E-01
       6       2     577    9.86E-02
       6       4     495    1.06E-01
       6       4     312    8.03E-02
       6       6     296    8.22E-02
       7       2      96    3.84E-01
       7       2      63    2.58E-01
       7       4      51    2.81E-01
       6       6      64    7.16E-02
       6       8      61    7.23E-02
       7       6       9    2.91E-01
       7      -3       9    7.44E-01
  78     PLATINUM        Pt  195.0800    790.0  2.1450E+01  21
       1       2   78395    9.46E-03
       2       2   13880    3.36E-02
       3       2   13273    1.64E-02
       4       4   11564    1.84E-02
       5       2    3298    7.40E-02
       5       2    3027    4.34E-02
       5       4    2646    4.67E-02
       5       4    2202    3.02E-02
       5       6    2121    3.09E-02
       6       2     724    1.53E-01
       6       2     608    9.64E-02
       6       4     520    1.04E-01
       6       4     332    7.84E-02
       6       6     315    8.03E-02
       7       2     102    3.75E-01
       7       2      66    2.50E-01
       7       4      52    2.74E-01
       6       6      75    6.90E-02
       6       8      71    6.98E-02
       7       8       9    2.87E-01
       7      -2       9    4.95E-01
  79     GOLD            Au  196.9665    790.0  1.9320E+01  22
       1       2   80722    9.29E-03
       2       2   14353    3.31E-02
       3       2   13733    1.61E-02
       4       4   11918    1.81E-02
       5       2    3425    7.27E-02
       5       2    3150    4.26E-02
       5       4    2743    4.59E-02
       5       4    2291    2.97E-02
       5       6    2206    3.04E-02
       6       2     759    1.50E-01
       6       2     644    9.43E-02
       6       4     546    1.02E-01
       6       4     352    7.67E-02
       6       6     334    7.85E-02
       7       2     108    3.63E-01
       7       2      72    2.42E-01
       7       4      54    2.66E-01
       6       6      88    6.66E-02
       6       8      84    6.75E-02
       7       4       9    2.73E-01
       7       6       9    2.88E-01
       7      -1       9    1.41E+00
  80     MERCURY         Hg  200.5900    800.0  1.3546E+01  22
       1       2   83103    9.13E-03
       2       2   14839    3.25E-02
       3       2   14209    1.58E-02
       4       4   12284    1.79E-02
       5       2    3562    7.14E-02
       5       2    3279    4.18E-02
       5       4    2847    4.52E-02
       5       4    2385    2.92E-02
       5       6    2295    3.00E-02
       6       2     800    1.47E-01
       6       2     677    9.23E-02
       6       4     571    9.95E-02
       6       4     379    7.50E-02
       6       6     360    7.68E-02
       7       2     120    3.50E-01
       7       2      81    2.33E-01
       7       4      58    2.56E-01
       6       6     104    6.45E-02
       6       8     100    6.53E-02
       7       4      10    2.52E-01
       7       7      10    2.65E-01
       7      -1      10    1.29E+00
  81     THALLIUM        Tl  204.3833    810.0  1.1720E+01  23
       1       2   85529    8.98E-03
       2       2   15347    3.20E-02
       3       2   14698    1.55E-02
       4       4   12657    1.76E-02
       5       2    3704    7.02E-02
       5       2    3416    4.11E-02
       5       4    2957    4.45E-02
       5       4    2485    2.87E-02
       5       6    2390    2.95E-02
       6       2     846    1.44E-01
       6       2     722    9.03E-02
       6       4     609    9.76E-02
       6       4     407    7.33E-02
       6       6     386    7.51E-02
       7       2     137    3.37E-01
       7       2     100    2.24E-01
       7       4      76    2.46E-01
       6       6     123    6.25E-02
       6       8     119    6.33E-02
       7       4      15    2.35E-01
       7       6      12    2.44E-01
       7       2       6    1.15E+00
       7      -1       6    9.13E-01
  82     LEAD            Pb  207.2000    823.0  1.1350E+01  23
       1       2   88005    8.82E-03
       2       2   15861    3.14E-02
       3       2   15200    1.53E-02
       4       4   13035    1.74E-02
       5       2    3851    6.89E-02
       5       2    3554    4.03E-02
       5       4    3066    4.38E-02
       5       4    2586    2.83E-02
       5       6    2484    2.90E-02
       6       2     894    1.41E-01
       6       2     764    8.84E-02
       6       4     645    9.57E-02
       6       4     434    7.18E-02
       6       6     412    7.35E-02
       7       2     148    3.25E-01
       7       2     105    2.15E-01
       7       4      90    2.37E-01
       6       6     141    6.06E-02
       6       8     136    6.14E-02
       7       4      27    2.21E-01
       7       6      25    2.27E-01
       7       2      10    1.04E+00
       7      -2       7    8.08E-01
  83     BISMUTH         Bi  208.9804    823.0  9.7470E+00  24
       1       2   90526    8.67E-03
       2       2   16388    3.09E-02
       3       2   15709    1.50E-02
       4       4   13418    1.71E-02
       5       2    3999    6.78E-02
       5       2    3696    3.96E-02
       5       4    3177    4.32E-02
       5       4    2687    2.78E-02
       5       6    2580    2.86E-02
       6       2     939    1.38E-01
       6       2     805    8.66E-02
       6       4     679    9.39E-02
       6       4     464    7.03E-02
       6       6     441    7.20E-02
       7       2     160    3.14E-01
       7       2     117    2.07E-01
       7       4      93    2.28E-01
       6       6     162    5.89E-02
       6       8     157    5.97E-02
       7       4      27    2.08E-01
       7       6      25    2.14E-01
       7       2       7    9.55E-01
       7      -2       7    7.13E-01
       7      -1       7    8.32E-01
  84     POLONIUM        Po  208.9824    830.0  9.3200E+00  24
       1       2   93105    8.52E-03
       2       2   16939    3.04E-02
       3       2   16244    1.47E-02
       4       4   13814    1.69E-02
       5       2    4149    6.66E-02
       5       2    3854    3.90E-02
       5       4    3302    4.25E-02
       5       4    2798    2.74E-02
       5       6    2683    2.82E-02
       6       2     995    1.35E-01
       6       2     851    8.48E-02
       6       4     705    9.21E-02
       6       4     500    6.88E-02
       6       6     473    7.06E-02
       7       2     177    3.03E-01
       7       2     132    2.00E-01
       7       4     104    2.20E-01
       6       6     184    5.73E-02
       6       8     184    5.80E-02
       7       4      31    1.97E-01
       7       6      31    2.03E-01
       7       2      12    8.87E-01
       7       2       8    6.45E-01
       7      -2       8    7.53E-01
  85     ASTATINE        At  209.9871    825.0  9.3200E+00  24
       1       2   95730    8.38E-03
       2       2   17493    2.99E-02
       3       2   16785    1.45E-02
       4       4   14214    1.67E-02
       5       2    4317    6.55E-02
       5       2    4008    3.83E-02
       5       4    3426    4.19E-02
       5       4    2909    2.70E-02
       5       6    2787    2.78E-02
       6       2    1042    1.32E-01
       6       2     886    8.31E-02
       6       4     740    9.04E-02
       6       4     533    6.74E-02
       6       6     507    6.91E-02
       7       2     195    2.93E-01
       7       2     148    1.93E-01
       7       4     115    2.12E-01
       6       6     210    5.58E-02
       6       8     210    5.65E-02
       7       4      40    1.88E-01
       7       6      40    1.94E-01
       7       2      18    8.30E-01
       7       2      10    5.93E-01
       7       3      10    6.92E-01
  86     RADON           Rn  222.0176    794.0  9.0662E-03  24
       1       2   98400    8.23E-03
       2       2   18049    2.94E-02
       3       2   17337    1.42E-02
       4       4   14619    1.65E-02
       5       2    4482    6.44E-02
       5       2    4159    3.76E-02
       5       4    3538    4.13E-02
       5       4    3022    2.66E-02
       5       6    2892    2.74E-02
       6       2    1097    1.30E-01
       6       2     929    8.14E-02
       6       4     768    8.87E-02
       6       4     567    6.61E-02
       6       6     541    6.78E-02
       7       2     214    2.84E-01
       7       2     164    1.87E-01
       7       4     127    2.05E-01
       6       6     238    5.43E-02
       6       8     238    5.50E-02
       7       4      48    1.79E-01
       7       6      48    1.85E-01
       7       2      26    7.82E-01
       7       2      11    5.51E-01
       7       4      11    6.44E-01
  87     FRANCIUM        Fr  223.0197    827.0  1.0000E+00  25
       1       2  101140    8.09E-03
       2       2   18639    2.89E-02
       3       2   17906    1.40E-02
       4       4   15031    1.62E-02
       5       2    4652    6.34E-02
       5       2    4327    3.70E-02
       5       4    3663    4.07E-02
       5       4    3136    2.62E-02
       5       6    3000    2.70E-02
       6       2    1153    1.27E-01
       6       2     980    7.98E-02
       6       4     810    8.71E-02
       6       4     603    6.48E-02
       6       6     577    6.65E-02
       7       2     234    2.75E-01
       7       2     182    1.81E-01
       7       4     140    1.99E-01
       6       6     268    5.30E-02
       6       8     268    5.37E-02
       7       4      58    1.72E-01
       7       6      58    1.77E-01
       7       2      34    7.14E-01
       7       2      15    4.96E-01
       7       4      15    5.71E-01
       7      -1       4    2.65E+00
  88     RADIUM          Ra  226.0254    826.0  5.0000E+00  25
       1       2  103920    7.96E-03
       2       2   19237    2.85E-02
       3       2   18484    1.37E-02
       4       4   15444    1.60E-02
       5       2    4822    6.23E-02
       5       2    4490    3.64E-02
       5       4    3792    4.01E-02
       5       4    3248    2.58E-02
       5       6    3105    2.66E-02
       6       2    1208    1.25E-01
       6       2    1058    7.82E-02
       6       4     879    8.56E-02
       6       4     636    6.35E-02
       6       6     603    6.52E-02
       7       2     254    2.66E-01
       7       2     200    1.75E-01
       7       4     153    1.92E-01
       6       6     299    5.17E-02
       6       8     299    5.24E-02
       7       4      68    1.65E-01
       7       6      68    1.70E-01
       7       2      44    6.57E-01
       7       2      19    4.56E-01
       7       4      19    5.20E-01
       7      -2       5    2.19E+00
  89     ACTINIUM        Ac  227.0278    841.0  1.0070E+01  25
       1       2  106760    7.82E-03
       2       2   19840    2.80E-02
       3       2   19083    1.35E-02
       4       4   15871    1.58E-02
       5       2    5002    6.13E-02
       5       2    4656    3.58E-02
       5       4    3909    3.95E-02
       5       4    3370    2.54E-02
       5       6    3219    2.62E-02
       6       2    1269    1.22E-01
       6       2    1080    7.67E-02
       6       4     890    8.41E-02
       6       4     675    6.23E-02
       6       6     639    6.40E-02
       7       2     272    2.58E-01
       7       2     215    1.69E-01
       7       4     167    1.87E-01
       6       6     319    5.05E-02
       6       8     319    5.12E-02
       7       4      80    1.58E-01
       7       6      80    1.63E-01
       7       2      50    6.17E-01
       7       2      35    4.29E-01
       7       4      31    4.84E-01
       7      -3       7    1.53E+00
  90     THORIUM         Th  232.0381    847.0  1.1720E+01  25
       1       2  109650    7.69E-03
       2       2   20472    2.75E-02
       3       2   19693    1.33E-02
       4       4   16300    1.56E-02
       5       2    5182    6.03E-02
       5       2    4831    3.52E-02
       5       4    4046    3.90E-02
       5       4    3491    2.50E-02
       5       6    3332    2.59E-02
       6       2    1330    1.20E-01
       6       2    1168    7.52E-02
       6       4     968    8.26E-02
       6       4     714    6.11E-02
       6       6     677    6.28E-02
       7       2     290    2.51E-01
       7       2     229    1.64E-01
       7       4     182    1.81E-01
       6       6     344    4.93E-02
       6       8     335    5.00E-02
       7       4      95    1.52E-01
       7       6      88    1.57E-01
       7       2      60    5.85E-01
       7       2      49    4.08E-01
       7       4      43    4.56E-01
       7      -4       6    1.20E+00
  91     PROTACTINIUM    Pa  231.0359    878.0  1.5370E+01  25
       1       2  112600    7.56E-03
       2       2   21105    2.71E-02
       3       2   20314    1.30E-02
       4       4   16733    1.54E-02
       5       2    5367    5.93E-02
       5       2    5001    3.46E-02
       5       4    4174    3.84E-02
       5       4    3611    2.47E-02
       5       6    3442    2.55E-02
       6       2    1387    1.18E-01
       6       2    1224    7.38E-02
       6       4    1007    8.12E-02
       6       4     743    6.00E-02
       6       6     708    6.17E-02
       7       2     310    2.45E-01
       7       2     223    1.61E-01
       7       4     223    1.77E-01
       6       6     371    4.82E-02
       6       8     360    4.89E-02
       7       4      94    1.49E-01
       7       6      94    1.53E-01
       7       2      65    2.07E-01
       7       2      45    5.80E-01
       7       5      38    4.59E-01
       7      -4       5    1.04E+00
  92     URANIUM         U   238.0289    890.0  1.8950E+01  25
       1       2  115610    7.43E-03
       2       2   21758    2.67E-02
       3       2   20948    1.28E-02
       4       4   17168    1.52E-02
       5       2    5548    5.84E-02
       5       2    5181    3.40E-02
       5       4    4304    3.79E-02
       5       4    3728    2.43E-02
       5       6    3552    2.52E-02
       6       2    1442    1.15E-01
       6       2    1273    7.24E-02
       6       4    1045    7.98E-02
       6       4     780    5.89E-02
       6       6     738    6.06E-02
       7       2     324    2.38E-01
       7       2     260    1.57E-01
       7       4     195    1.73E-01
       6       6     392    4.72E-02
       6       8     381    4.79E-02
       7       4     105    1.45E-01
       7       6      96    1.49E-01
       7       2      71    5.65E-01
       7       2      43    3.90E-01
       7       7      33    4.50E-01
       7      -3       4    8.24E-01
  93     NEPTUNIUM       Np  237.0482    902.0  2.0250E+01  27
       1       2  118680    7.30E-03
       2       2   22420    2.62E-02
       3       2   21599    1.26E-02
       4       4   17607    1.50E-02
       5       2    5721    5.75E-02
       5       2    5365    3.34E-02
       5       4    4435    3.74E-02
       5       4    3849    2.40E-02
       5       6    3663    2.48E-02
       6       2    1501    1.13E-01
       6       2    1327    7.10E-02
       6       4    1087    7.85E-02
       6       4     816    5.79E-02
       6       6     773    5.96E-02
       6       6     414    4.62E-02
       6       8     403    4.69E-02
       7       2     338    2.33E-01
       7       2     283    1.53E-01
       7       4     205    1.69E-01
       7       4     109    1.42E-01
       7       6     100    1.45E-01
       7       4      54    1.82E-01
       7       2      35    5.52E-01
       7       2      25    3.80E-01
       7       4       6    4.42E-01
       7      -1       6    5.32E-01
       7      -2       6    1.89E+00
  94     PLUTONIUM       Pu  239.0522    921.0  1.9840E+01  26
       1       2  121820    7.18E-03
       2       2   23102    2.58E-02
       3       2   22266    1.24E-02
       4       4   18056    1.49E-02
       5       2    5932    5.65E-02
       5       2    5545    3.29E-02
       5       4    4561    3.69E-02
       5       4    3973    2.37E-02
       5       6    3777    2.45E-02
       6       2    1557    1.11E-01
       6       2    1377    6.97E-02
       6       4    1120    7.72E-02
       6       4     849    5.69E-02
       6       6     800    5.85E-02
       6       6     422    4.52E-02
       6       8     422    4.60E-02
       6       2     352    2.28E-01
       7       2     278    1.50E-01
       7       4     211    1.66E-01
       7       4     116    1.39E-01
       7       6     104    1.42E-01
       7       6       6    1.83E-01
       7       2      53    5.50E-01
       7       2      34    3.76E-01
       7       4      23    4.49E-01
       7      -2       6    1.99E+00
  95     AMERICIUM       Am  243.0614    934.0  1.3670E+01  27
       1       2  125029    7.05E-03
       2       2   23772    2.54E-02
       3       2   22943    1.21E-02
       4       4   18503    1.47E-02
       5       2    6120    5.57E-02
       5       2    5710    3.24E-02
       5       4    4666    3.64E-02
       5       4    4091    2.33E-02
       5       6    3887    2.42E-02
       6       2    1616    1.09E-01
       6       2    1412    6.84E-02
       6       4    1136    7.60E-02
       6       4     882    5.59E-02
       6       6     831    5.76E-02
       6       6     464    4.43E-02
       6       8     449    4.50E-02
       7       2     350    2.22E-01
       7       2     289    1.46E-01
       7       4     216    1.62E-01
       7       4     118    1.36E-01
       7       6     109    1.39E-01
       7       6       6    1.74E-01
       7      -1       6    1.87E-01
       7       2      54    5.38E-01
       7       2      44    3.67E-01
       7       4      36    4.41E-01
       7      -2       6    1.97E+00
  96     CURIUM          Cm  247.0703    939.0  1.3510E+01  28
       1       2  128220    6.93E-03
       2       2   24460    2.50E-02
       3       2   23778    1.19E-02
       4       4   18929    1.45E-02
       5       2    6287    5.48E-02
       5       2    5894    3.18E-02
       5       4    4796    3.59E-02
       5       4    4226    2.30E-02
       5       6    3971    2.39E-02
       6       2    1643    1.07E-01
       6       2    1440    6.72E-02
       6       4    1154    7.48E-02
       6       4     882    5.49E-02
       6       6     831    5.66E-02
       6       6     464    4.35E-02
       6       8     449    4.42E-02
       7       2     381    2.17E-01
       7       2     289    1.42E-01
       7       4     216    1.59E-01
       7       4     118    1.32E-01
       7       6     109    1.36E-01
       7       6      11    1.59E-01
       7       1      11    1.66E-01
       7       2      60    5.16E-01
       7       2      39    3.53E-01
       7       4      27    4.21E-01
       7      -1       6    5.16E-01
       7      -2       6    1.83E+00
  97     BERKELIUM       Bk  247.0703    952.0  1.4000E+01  27
       1       2  131589    6.81E-03
       2       2   25274    2.46E-02
       3       2   24384    1.17E-02
       4       4   19452    1.43E-02
       5       2    6556    5.39E-02
       5       2    6147    3.13E-02
       5       4    4976    3.55E-02
       5       4    4366    2.27E-02
       5       6    4131    2.36E-02
       6       2    1754    1.05E-01
       6       2    1553    6.60E-02
       6       4    1234    7.36E-02
       6       4     882    5.40E-02
       6       6     831    5.57E-02
       6       6     464    4.27E-02
       6       8     449    4.34E-02
       7       2     398    2.13E-01
       7       2     289    1.39E-01
       7       4     216    1.56E-01
       7       4     118    1.30E-01
       7       6     109    1.33E-01
       7       6      12    1.60E-01
       7       3      12    1.69E-01
       7       2      49    5.15E-01
       7       2      39    3.51E-01
       7       4      31    4.27E-01
       7      -2       5    1.93E+00
  98     CALIFORNIUM     Cf  251.0796    966.0  1.0000E+01  27
       1       2  135959    6.70E-03
       2       2   26110    2.42E-02
       3       2   25289    1.15E-02
       4       4   19929    1.41E-02
       5       2    6754    5.31E-02
       5       2    6359    3.08E-02
       5       4    5109    3.50E-02
       5       4    4497    2.24E-02
       5       6    4253    2.33E-02
       6       2    1791    1.04E-01
       6       2    1615    6.48E-02
       6       4    1278    7.25E-02
       6       4     882    5.31E-02
       6       6     831    5.48E-02
       6       6     464    4.19E-02
       6       8     449    4.26E-02
       7       2     418    2.08E-01
       7       2     289    1.36E-01
       7       4     216    1.53E-01
       7       4     118    1.27E-01
       7       6     109    1.31E-01
       7       6       9    1.54E-01
       7       4       9    1.62E-01
       7       2      61    5.05E-01
       7       2      39    3.44E-01
       7       4      25    4.21E-01
       7      -2       7    1.91E+00
  99     EINSTEINIUM     Es  252.0830    980.0  1.0000E+01  27
       1       2  139489    6.58E-03
       2       2   26900    2.38E-02
       3       2   26019    1.13E-02
       4       4   20409    1.40E-02
       5       2    6976    5.23E-02
       5       2    6574    3.03E-02
       5       4    5251    3.46E-02
       5       4    4629    2.21E-02
       5       6    4373    2.30E-02
       6       2    1868    1.02E-01
       6       2    1679    6.36E-02
       6       4    1321    7.14E-02
       6       4     882    5.23E-02
       6       6     831    5.40E-02
       6       6     464    4.11E-02
       6       8     449    4.18E-02
       7       2     434    2.04E-01
       7       2     289    1.33E-01
       7       4     216    1.50E-01
       7       4     118    1.24E-01
       7       6     109    1.28E-01
       7       6       9    1.49E-01
       7       5       9    1.56E-01
       7       2      63    4.95E-01
       7       2      40    3.37E-01
       7       4      25    4.15E-01
       7      -2       7    1.89E+00
 100     FERMIUM         Fm  257.0951    994.0  1.0000E+01  27
       1       2  143089    6.46E-03
       2       2   27699    2.34E-02
       3       2   26809    1.11E-02
       4       4   20899    1.38E-02
       5       2    7205    5.15E-02
       5       2    6792    2.98E-02
       5       4    5396    3.41E-02
       5       4    4765    2.18E-02
       5       6    4497    2.27E-02
       6       2    1936    9.99E-02
       6       2    1747    6.25E-02
       6       4    1366    7.03E-02
       6       4     882    5.15E-02
       6       6     831    5.32E-02
       6       6     464    4.04E-02
       6       8     449    4.11E-02
       7       2     453    1.99E-01
       7       2     289    1.30E-01
       7       4     216    1.48E-01
       7       4     118    1.21E-01
       7       6     109    1.26E-01
       7       6      15    1.44E-01
       7       6      15    1.51E-01
       7       2      69    4.85E-01
       7       2      45    3.31E-01
       7       4      25    4.10E-01
       7      -2       6    1.87E+00
